"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPSB3",457.847566977505,-11.9772192371641,0.744081809044217,-16.0966429921852,2.69326053765682e-58,1.62481977219827e-55
"TRAPPC5",291.384782239839,-7.10543067692956,0.451971803878198,-15.7209600598103,1.08664534836954e-55,6.12091801231587e-53
"AKAP8L",617.375934456767,-3.52219338144215,0.2248491485536,-15.6646952149899,2.63690701714737e-55,1.43411370601546e-52
"GTPBP6",347.129584648127,-16.6869904453709,1.07476717847848,-15.5261444334337,2.30848550942741e-54,1.21364778182297e-51
"TOP3B",148.274153403452,-4.951336293302,0.319500862320524,-15.4970983719437,3.62915732686772e-54,1.84642159223735e-51
"ATP6V1C2",105.871116405148,-4.58599949799372,0.296880628398107,-15.4472843941978,7.86895371729927e-54,3.87841056341388e-51
"MIF",222.751800645268,-13.3075303689638,0.862931728247336,-15.4213015159289,1.17708021200907e-53,5.62573003145671e-51
"TRIM28",1000.28432945727,-2.66413559444298,0.173124269483787,-15.3885737822129,1.95289450034903e-53,9.05913295867791e-51
"CDK11A",288.524024122093,-3.99439312318477,0.260477862484834,-15.3348660230861,4.47194470958186e-53,1.97835943754682e-50
"JMJD8",357.833066686254,-4.07208269091218,0.265555005759128,-15.3342343491946,4.51565684451468e-53,1.97835943754682e-50
"RAB43",105.991052198143,-4.7135096554254,0.307812494477166,-15.3129250436423,6.26804510688546e-53,2.67188128177831e-50
"DDT",56.5330209968727,-6.67586310775395,0.438357485446789,-15.2292668184956,2.2611294034768e-52,9.38487709253582e-50
"ZBED1",229.132675516361,-16.1041387224239,1.05787201786408,-15.2231446247527,2.4830332374784e-52,1.00416410824383e-49
"SF3A2",334.650716981819,-4.04305824278238,0.26831545091207,-15.0683019894644,2.61754240317104e-51,1.03209696957034e-48
"SNX22",537.533292084103,-3.83940205849471,0.255278444758785,-15.0400558187457,4.01211634062103e-51,1.54339265668963e-48
"SRXN1",139.147012723829,-8.65862240507512,0.579301532614798,-14.9466588945357,1.63761718385993e-50,6.14964243424734e-48
"RASA4B",196.990552208839,-4.31496697432292,0.289383319640716,-14.9109042624853,2.79935582897741e-50,1.02677767754957e-47
"ZNF740",499.683638903712,-3.1159378479179,0.211074936118535,-14.7622351815758,2.56632497975485e-49,9.19910854106672e-47
"DCAF15",191.385742681492,-3.65595836649629,0.247726530600112,-14.7580412870588,2.7309757294839e-49,9.57176649009335e-47
"CYBA",3301.10019037214,-3.24597526560512,0.220293515098125,-14.7347744855734,3.85481997400041e-49,1.32170044847684e-46
"IFI30",5263.33986532975,-5.7100161637874,0.387986466570655,-14.7170498349008,5.01046506964328e-49,1.68138415060455e-46
"WDR83",168.111673125404,-3.49992319590951,0.23865103692508,-14.6654430712079,1.07314358177514e-48,3.52617095244949e-46
"MTFP1",140.331467170637,-3.69252357468532,0.254982193868436,-14.4814958200201,1.58607575494305e-47,5.10522179733915e-45
"HIRA",243.429032408305,-3.00245556660616,0.207433081706651,-14.4743333218768,1.76024152619896e-47,5.552505870242e-45
"EMC6",52.0419302320008,-3.83829605719892,0.266284575109994,-14.4142635960549,4.20904531993163e-47,1.30166789776395e-44
"RBM34",157.680110587386,-3.45055835233746,0.23953901650056,-14.4049950723973,4.81352186856358e-47,1.45997820982663e-44
"ILK",345.693687520325,-4.40699183643536,0.307443120225147,-14.3343322602504,1.33524628392408e-46,3.97349139434917e-44
"ADORA2A",90.1759737829317,-4.45791737261054,0.312141863374632,-14.2817029552366,2.84561725330042e-46,8.3113102442693e-44
"ACAP3",241.334918827017,-4.13177288698657,0.289366937992805,-14.2786626407517,2.9725111992216e-46,8.52408120620418e-44
"RBM14-RBM4",210.474172360105,-4.6345103668911,0.325353119092519,-14.2445549002812,4.84625861421256e-46,1.36491412256001e-43
"BBS1",46.9942922901632,-4.32668824852704,0.304611387669658,-14.2039609274858,8.65772898395064e-46,2.39560879885736e-43
"P2RY8",909.277913202519,-15.1723007067664,1.06856781790863,-14.1987251089605,9.32942344423992e-46,2.53695976831986e-43
"BTBD2",409.502448514581,-2.62425562034403,0.185556723428909,-14.1426059473908,2.07457380308316e-45,5.54579288512333e-43
"SCAF1",195.342574606902,-4.49485155661872,0.318047995574491,-14.132620293675,2.39080102470275e-45,6.28461896026863e-43
"BOLA2",39.7303692968068,-7.6261815804032,0.543127123969352,-14.0412460432257,8.71664238791327e-45,2.25375219249456e-42
"MIB2",349.453489849333,-3.39214384670867,0.243029284319885,-13.9577576266233,2.82172835966741e-44,7.17811285301199e-42
"TGFB1",1458.44911460088,-4.47445426883518,0.32116075079227,-13.9321329203434,4.04104713236916e-44,1.01167294240836e-41
"LDB1",521.702222357071,-2.92505203462394,0.210167987772126,-13.9176858741943,4.9466210120331e-44,1.21903291565291e-41
"IPO4",93.4187312507268,-6.43835068175722,0.463126397207919,-13.9019298415563,6.16562442738625e-44,1.49606505336517e-41
"SART1",553.86948230506,-2.62133251421241,0.188671009031639,-13.8936688135951,6.91980740383067e-44,1.65362427838208e-41
"RGPD5",50.268933654082,-3.97284369593611,0.286371696595056,-13.8730319482442,9.22916131112111e-44,2.17257212237317e-41
"PLA2G4B",65.7918813224308,-6.00278507447949,0.432734308961232,-13.8717567573716,9.3947321349407e-44,2.17902522400419e-41
"PVRIG",122.613474525013,-8.97139363827597,0.647848406110959,-13.8479828824946,1.30834729151679e-43,2.99061644663808e-41
"SRCAP",409.404378667618,-3.2612145270161,0.235552877618549,-13.8449360499738,1.36502177458071e-43,3.075589061241e-41
"RGPD6",43.5677297586404,-6.72639915140775,0.488506203129354,-13.7693218802928,3.89855293202516e-43,8.66027842871842e-41
"TXNDC5",184.717145240557,-5.46365898278167,0.397044892114801,-13.7608091459892,4.38590440842817e-43,9.60756726801793e-41
"FBXL14",149.416480330094,-4.70431815498198,0.342270904274906,-13.744429036257,5.5005277633762e-43,1.18841539567081e-40
"GTF2IRD2B",114.129384381451,-3.46184674902529,0.252157815757575,-13.7288893410844,6.81705195693816e-43,1.45295329006525e-40
"ZRSR2",392.341346122051,-2.34714071570669,0.171706984453767,-13.6694539431427,1.54550590965087e-42,3.25009589426848e-40
"TM9SF1",172.249678582952,-3.19217642052352,0.234739121813983,-13.5988257766983,4.06913956498993e-42,8.44453542355542e-40
"FAM156B",110.43544085454,-4.18326930166944,0.307702644099276,-13.595168523543,4.27774229714554e-42,8.7621495468285e-40
"INO80E",184.74921285867,-4.0613318737955,0.298792968783695,-13.5924613297565,4.43897507441986e-42,8.97583524022437e-40
"TMED7-TICAM2",42.2753378307079,-7.06100245626935,0.52050470032651,-13.5656843287679,6.39797451738095e-42,1.27732726693838e-39
"B3GNT4",49.1902276751482,-5.45311288592289,0.403925208244128,-13.5003034587212,1.55733361114074e-41,3.07028321436397e-39
"GLI4",60.1348039442043,-3.90756322061289,0.289582568853778,-13.4937791182658,1.70150414525783e-41,3.31310165172921e-39
"PRR12",212.07539181767,-4.49415237573803,0.334291651961071,-13.4438067758311,3.34762185319145e-41,6.43886486201654e-39
"BCL9L",526.162910647885,-4.15028432933289,0.309717800823513,-13.4002124459674,6.02903275794085e-41,1.14566150190654e-38
"SYNGAP1",122.526329696138,-5.32967327797308,0.397969702330273,-13.392158364734,6.71991334464566e-41,1.26174372942561e-38
"UNC93B1",786.924560353699,-4.2115732396602,0.31575967626898,-13.337907136922,1.39316003336975e-40,2.58504941721267e-38
"RNF103-CHMP3",127.454047126672,-8.91040592736516,0.672357341700232,-13.2524855084245,4.3650349295749e-40,8.00527103595991e-38
"RANGRF",72.2943300744285,-3.47307257644655,0.262245799490966,-13.2435775260766,4.91506201071651e-40,8.91038598080698e-38
"BCL2L2-PABPN1",222.81112301382,-10.5519587283261,0.797661570235251,-13.2286161475901,5.99815799353747e-40,1.07503349856901e-37
"POC1B-GALNT4",21.5806043635126,-6.6905571684013,0.506291878625771,-13.2148222218407,7.20563604186053e-40,1.27693586126095e-37
"SPI1",1403.90901177887,-3.4985684237398,0.265303393215268,-13.1870474076487,1.04186507049883e-39,1.80574680130852e-37
"TMC8",3052.06801455652,-2.20597651944357,0.167281970542838,-13.1871743995188,1.04011186085668e-39,1.80574680130852e-37
"TRIM66",604.991447789862,-3.26162376345252,0.247427222630178,-13.1821540442523,1.11170678305899e-39,1.9058521067833e-37
"GALNT4",18.5701703331381,-4.8527937193375,0.36858159079193,-13.1661315718749,1.37462558834245e-39,2.33124675046636e-37
"MRPL38",210.071239706893,-3.9508593707139,0.301820785513116,-13.0900837859698,3.75193732408376e-39,6.29527185909032e-37
"PDXP",80.2884799174769,-5.97651047053912,0.457070579620482,-13.0756840125251,4.5346642580338e-39,7.5284973344957e-37
"FAM156A",97.5974884624379,-3.90606263762538,0.298829747807112,-13.0711974503511,4.81023110753941e-39,7.90280885709496e-37
"ARL8A",198.637826187173,-3.44325671752267,0.264204183242323,-13.0325594215311,7.98824073570555e-39,1.29887147302627e-36
"KIFC2",133.062821985773,-5.65862581580909,0.434343441930539,-13.0279987437085,8.48027990393666e-39,1.36480586372336e-36
"PBX2",427.7343239564,-3.67977445298183,0.282739551630596,-13.0147141839905,1.00919185890968e-38,1.60777515138621e-36
"WBP1",104.665061359474,-3.85922089827214,0.296878805561945,-12.999314285731,1.23445173936776e-38,1.94697728333082e-36
"TMEM120B",264.829128566859,-3.34168413238581,0.258357851736809,-12.9343238841837,2.88146792309705e-38,4.45554040030262e-36
"RTEL1",58.5933765444036,-3.24665366050567,0.251000949029463,-12.9348262349581,2.86269583118205e-38,4.45554040030262e-36
"GNG10",38.7749533326699,-4.77920934560095,0.369945990716803,-12.918667766451,3.53204027006732e-38,5.40847952810696e-36
"FMNL1",2212.17444572843,-2.81428602191489,0.217886727122424,-12.9162802116608,3.64333525393067e-38,5.52525804086486e-36
"HSPA1B",181.385137077189,-4.04473202326285,0.314580695805304,-12.8575340991876,7.80262736395355e-38,1.17202894080262e-35
"WBP2NL",56.7543125152913,-3.67128838388858,0.28581238908699,-12.8450988272981,9.16348331765747e-38,1.36345715930277e-35
"SIPA1",1478.85744741898,-3.00251585659888,0.233985310385188,-12.8320698921489,1.08428115972993e-37,1.59825069637948e-35
"TOMM40",203.667444210686,-3.02377942000042,0.235846571993561,-12.8209598063735,1.25141746369305e-37,1.82753298494136e-35
"ABHD17A",1058.26336127298,-4.27856838854671,0.335569574747325,-12.7501678057922,3.11074934745849e-37,4.46024897346503e-35
"DDTL",90.3548231909665,-2.85469379893301,0.223890004458532,-12.7504298632579,3.10030975128485e-37,4.46024897346503e-35
"GTF2H4",33.6294142166798,-6.1127965841599,0.479742861435219,-12.7418187440509,3.46228209790225e-37,4.91955975208237e-35
"ANXA3",527.528552930215,5.78289128796031,0.455463344594162,12.6967216058037,6.16589725649927e-37,8.6829046008488e-35
"BOP1",264.254183322398,-2.17558137887106,0.171489672285697,-12.6863696797239,7.03727792603801e-37,9.8222962344665e-35
"CSNK2B",364.080685826248,-2.48903453014168,0.196798619878807,-12.6476218769953,1.15312605701544e-36,1.59536001502171e-34
"ABHD16A",266.730669562225,-3.50708538213163,0.277628547288812,-12.6322938198545,1.40132820115579e-36,1.92189116422862e-34
"COG8",167.064643975368,-2.12606059716579,0.168431270862354,-12.6227189659054,1.58261107118941e-36,2.15180532886202e-34
"TRIM34",29.0690122192689,-4.99754406622861,0.396151730191817,-12.6152271600803,1.74055045498514e-36,2.34632151931843e-34
"NBPF20",228.484838728732,-3.33465607010289,0.264463700591949,-12.6091257992644,1.88067494128655e-36,2.51365954711426e-34
"MAD1L1",398.577773955772,-2.64897482176543,0.210094985944909,-12.6084628333779,1.89656027204284e-36,2.51365954711426e-34
"SLC9A3",57.7234128343445,-7.09984443057184,0.563262438329724,-12.6048604476901,1.98523676575705e-36,2.60926285579335e-34
"ZDHHC1",36.0377294740136,-4.3015467952787,0.342065054432369,-12.5752301778292,2.88957460028704e-36,3.76647690873779e-34
"SH2D3A",186.527247089621,-2.84823179502722,0.226631527093047,-12.5676768433804,3.17929395599609e-36,4.11014953065331e-34
"NPIPA7",33.9685825441836,-7.89666190429815,0.629356269570273,-12.5472046376689,4.11791880125936e-36,5.28031018971241e-34
"C2orf81",17.5470491586526,-4.5332766662336,0.361331194560779,-12.5460428949238,4.17876309681174e-36,5.31511706152539e-34
"PHF1",678.159264684651,-2.59362202469898,0.207180257541942,-12.5186736201152,5.90130655176329e-36,7.44603255475285e-34
"AKT1",943.314178568087,-2.84091650857876,0.227025839330454,-12.5136262768908,6.28864329724835e-36,7.87178429239691e-34
"SSBP4",413.867285603473,-3.22439635988797,0.25785653233239,-12.5046138281715,7.04413038995052e-36,8.74803342600784e-34
"NPIPA3",11.4841306713722,-5.00946505437446,0.4018423084181,-12.4662459612449,1.14074746212683e-35,1.4056147634894e-33
"CDK9",606.561591446596,-2.06622082784493,0.16604261266888,-12.4439190315883,1.50913654618387e-35,1.84512415553581e-33
"ZNF564",38.0983521244324,-3.16861368779243,0.254736911194796,-12.4387693677003,1.6096473804908e-35,1.95287372962315e-33
"KAT8",392.583980899473,-1.67966344149243,0.135452166681181,-12.4004176725052,2.5996499535261e-35,3.12989916542089e-33
"TSR3",184.942967213916,-4.55208860376437,0.367570251624703,-12.3842682688373,3.17971790465414e-35,3.7992811206216e-33
"CAPN10",311.359597309866,-2.15706824385367,0.174220656907223,-12.381242742084,3.30190009058092e-35,3.9156066337325e-33
"PABPN1",377.538937651623,-3.07809326680428,0.248803766479124,-12.3715702152064,3.72467967639445e-35,4.38400357135024e-33
"EIF4EBP3",23.8820159639659,-3.43121375367225,0.277801214980498,-12.3513273831906,4.79142758056983e-35,5.59780709635166e-33
"LZTR1",285.588317691385,-2.56687917814208,0.208372665271905,-12.3186943680572,7.18480855563383e-35,8.33226474554829e-33
"RNF31",260.61129817367,-5.51530460811923,0.447877172560795,-12.3143239843745,7.58480613302151e-35,8.7319388562055e-33
"GRAPL",25.8057586872851,-4.950510757295,0.402201740986609,-12.3085264254483,8.14975737610768e-35,9.31434589391089e-33
"REXO1",286.18528930553,-3.42536235784455,0.279297358312906,-12.2642132332916,1.40974911330695e-34,1.59960885000556e-32
"SPATA21",139.064042336475,-4.53941391293577,0.370319865130409,-12.2580891288055,1.52043026507599e-34,1.71287329576989e-32
"C1orf74",142.812990652246,-4.43304632566085,0.362950786069512,-12.2139047380706,2.62006140068192e-34,2.93075236961385e-32
"RPL18A",6643.32510490741,-2.26722576368004,0.186025998401546,-12.187682276464,3.61558577894007e-34,4.01584640179175e-32
"COL6A2",243.899582141036,-3.46886199915322,0.284709904899568,-12.1838472756221,3.78973808823446e-34,4.17984259633804e-32
"HABP4",108.780166843587,-3.71224617602619,0.30530061498295,-12.1593144390931,5.11864401386841e-34,5.60633704074532e-32
"IRF2BP1",99.5841636465506,-4.24221344323573,0.349621294205522,-12.1337387440194,6.9979930443305e-34,7.61188595139177e-32
"CD7",749.154248537011,-2.77203122888025,0.228559021013489,-12.1282949873882,7.47904080517855e-34,8.07941312186823e-32
"ACY1",25.7402756656716,-5.19401830731089,0.428959698972737,-12.108406266951,9.53283940984305e-34,1.0228023345037e-31
"ZBTB7B",475.095740279471,-2.92044289510299,0.242469000085795,-12.0446032031708,2.07070409318655e-33,2.20669898363096e-31
"ABHD14A-ACY1",53.7788771423306,-9.33119365276772,0.775965831330661,-12.0252635825036,2.61751458216577e-33,2.77070067046433e-31
"FAM193B",498.988171484681,-1.93527778919872,0.161060097924278,-12.0158736654226,2.93253745984906e-33,3.08346538778262e-31
"GIT1",578.87564555807,-1.83583993527982,0.153049552792105,-11.9950689289079,3.77103095987802e-33,3.93885432445008e-31
"SERF1B",30.8080305317798,-3.12127599645971,0.260548505536258,-11.9796350013044,4.54319514940295e-33,4.71416275634101e-31
"AP3D1",776.195331794589,-1.72418356518711,0.144416654905909,-11.9389523757524,7.41512463223302e-33,7.64387880389407e-31
"DBP",132.235807483555,-3.76968989448521,0.315895394622709,-11.9333486928087,7.93173092936796e-33,8.12332858558386e-31
"HYPK",56.5009328637299,-2.74872586769382,0.230486531813747,-11.9257548198739,8.6892853793101e-33,8.84176832274057e-31
"PACS1",1021.78416059119,-1.69641441766631,0.142434995258587,-11.9100956516095,1.04856906614542e-32,1.06013021225933e-30
"TATDN1",252.802063669352,-1.42360835646187,0.119564807924551,-11.9065833933361,1.09367384127076e-32,1.09868941557468e-30
"ANKHD1-EIF4EBP3",255.500854376465,-4.48013050123769,0.376590319911606,-11.896563093521,1.23322205311822e-32,1.23103659631522e-30
"RASA4",236.83803090939,-3.93367493879568,0.331784890406472,-11.8561003003377,2.00078616362492e-32,1.9846792058297e-30
"TESK1",125.419367000867,-2.99016087714138,0.252986210697028,-11.8194618943969,3.09661624645163e-32,3.05248946493969e-30
"RHOF",235.038455941665,-3.01915495671052,0.255580627638813,-11.8129256689095,3.3470815707101e-32,3.27889257970433e-30
"VPS33B",147.754855963158,-2.12095111577818,0.17965293045951,-11.8058253230453,3.64199774293115e-32,3.54577706182161e-30
"MOGS",741.914497829191,-1.77992485423645,0.151033316532656,-11.784981586176,4.66522105974854e-32,4.5141022425984e-30
"MMP23B",21.3104267844791,-6.68255496916593,0.568563845106871,-11.7533941468083,6.78381898482001e-32,6.52404835540129e-30
"SLC7A6",443.690267242521,-1.73630173828618,0.147751120167301,-11.7515301157794,6.93515607946617e-32,6.62916858699033e-30
"RABAC1",433.26489952217,-2.96512709877424,0.252660821095224,-11.7356030346182,8.37274297237873e-32,7.95511458797334e-30
"ALPL",811.975193595973,7.3405698545372,0.626236037991018,11.72173016118,9.86366760283424e-32,9.31555481628153e-30
"ZNF785",38.6975783982959,-2.96484228793159,0.252991764290851,-11.7191257045153,1.01716303361769e-31,9.54922343227275e-30
"SLX1A",94.9862045811422,-9.1882315678982,0.784805509018679,-11.7076542688738,1.16457052854196e-31,1.08684061397419e-29
"CSNK2A3",10.8681889145102,-2.55782349475317,0.218583400207683,-11.7018194992067,1.24749593372495e-31,1.15738269804176e-29
"DDX19A",372.548480334868,-1.36296080602854,0.116593015213544,-11.6899010076395,1.43553837652465e-31,1.32405329090917e-29
"ENDOG",74.9781688574004,-7.71501230775845,0.660124798564782,-11.68720266915,1.48187357248764e-31,1.35884360379506e-29
"NFKB2",592.793450513137,-2.8504605922089,0.244068417956114,-11.6789407498083,1.63317990973163e-31,1.4889314182825e-29
"OPN3",75.7472336482216,-3.61669248986834,0.310005295591916,-11.6665506728288,1.88929097433732e-31,1.71252283030162e-29
"ANGPTL6",73.4882920917422,-6.56896578057624,0.56331649692451,-11.6612345216947,2.01105194432681e-31,1.81247492948128e-29
"RPL29",4916.10098723645,-2.00633113142246,0.172092369975451,-11.6584548850635,2.07778636905861e-31,1.86197992118139e-29
"PRPF18",264.781756279039,-1.28649535576487,0.110581781131904,-11.6338816629324,2.771994011162e-31,2.47005025672582e-29
"LENG8",1294.96532305607,-3.68115952990492,0.316491937045384,-11.6311321048822,2.86275420786055e-31,2.53659322283014e-29
"ZSCAN32",61.8186899499335,-3.03389008833924,0.261509212149498,-11.601465445144,4.05081589359065e-31,3.56924403763753e-29
"ZFPL1",125.608419481559,-2.61440737922238,0.225374575913906,-11.600276422577,4.10749370405384e-31,3.59907726112984e-29
"TTC4",43.4693749598251,-2.80796332210177,0.242130520211028,-11.5968995550602,4.27278954025968e-31,3.72322854303733e-29
"TNRC18",499.390749429935,-2.74756497779598,0.237052469200474,-11.590535154782,4.60247882189902e-31,3.98847780104348e-29
"PHKG1",74.3786535911925,-3.87633107881305,0.334646092101978,-11.5833747062906,5.00367139017846e-31,4.3124538342019e-29
"FCGR3B",3547.40791714116,4.37358852334784,0.377970425686504,11.5712453306476,5.76399072133282e-31,4.94074248135116e-29
"SNX32",265.75121911186,-4.55276833452373,0.393951703968874,-11.5566661818106,6.83096023261704e-31,5.82367052912627e-29
"STARD5",109.010118752454,-2.93541468936464,0.254123397060587,-11.5511390266233,7.28485061931378e-31,6.17723999826973e-29
"UBE2V1",263.706109120283,-2.38178420035672,0.206857774952884,-11.5141149560331,1.12003558873122e-30,9.44663171415442e-29
"CIZ1",703.547417272081,-1.46793050706075,0.127799507983651,-11.4861984229903,1.54774195109251e-30,1.29845670492718e-28
"CEACAM6",480.690323769427,8.4003584522721,0.731928340550441,11.4770230729892,1.72104610482719e-30,1.43620842144627e-28
"CRISP3",270.532138546343,9.89813008230769,0.862681466888877,11.4736788284136,1.78889095241663e-30,1.48496779481658e-28
"MRPS24",82.9998656640555,-4.09304997085312,0.356948822231221,-11.4667697886443,1.93757579779978e-30,1.599970967691e-28
"OAZ3",34.6749995799877,-5.07515649533428,0.442679698130266,-11.4646244604622,1.98619281991358e-30,1.63157464352484e-28
"VAMP2",972.32070789279,-2.23364049428702,0.194885595725915,-11.4612908458786,2.06415157558255e-30,1.68682894560042e-28
"CCDC85B",280.261197403091,-3.17220101787012,0.277613711268192,-11.4266727078389,3.07673542758782e-30,2.50135418370697e-28
"RPS25",3630.19417578143,-2.08652913745878,0.182702406907865,-11.4203702773932,3.30821449459561e-30,2.67575174403907e-28
"PUS1",125.661896973869,-2.59003842534752,0.22681066013279,-11.4193857723933,3.34590255369497e-30,2.69242729984066e-28
"DBNDD2",20.8549678550104,-5.32846558709306,0.467075673539988,-11.4081419541899,3.80776080591761e-30,3.04852809294074e-28
"ABCB6",24.1546265657822,-3.58092516380376,0.314791536676148,-11.3755445956851,5.53562388855611e-30,4.40948787728823e-28
"ARRDC2",1259.45952609805,-2.4713370385023,0.21736122248446,-11.3697236804922,5.9174619115232e-30,4.68996026475095e-28
"WDR73",181.532985331848,-1.6178317676749,0.142873147128306,-11.3235537971458,1.00320881145656e-29,7.91130468714639e-28
"ATG4D",173.069242326848,-3.12475054628955,0.276291999270751,-11.3095947567684,1.17631555617529e-29,9.2302731104461e-28
"DUS1L",743.514435785825,-3.0231042587988,0.267579422885102,-11.2979698745255,1.34286472598445e-29,1.04849814149638e-27
"PPAN-P2RY11",113.018702085625,-10.8718440720482,0.963741100409627,-11.2808762305844,1.63113128849121e-29,1.26730062473317e-27
"PTOV1",342.608114600867,-2.46567203331449,0.218724489442012,-11.2729582298016,1.78471005144461e-29,1.37982582996982e-27
"ACAD11",38.4006201662534,-5.38345140652437,0.477717076879342,-11.2691207140667,1.86422249274465e-29,1.43426912953993e-27
"ZBED6",19.21060961484,-5.60372692587698,0.498497164433738,-11.2412413263022,2.55760432275188e-29,1.95818132905062e-27
"TPGS1",111.067047873878,-4.02985493734241,0.358734979609598,-11.2335154540212,2.79146512796511e-29,2.12690763276646e-27
"KCNC3",35.8489758869832,-5.24592473073789,0.467192106993183,-11.2286244827643,2.95035727577869e-29,2.23716514199911e-27
"LSR",172.235469725036,-2.946996393424,0.264071469253462,-11.1598439685864,6.41039820009568e-29,4.81508963700447e-27
"UBE2S",247.523140343553,-3.31690480286172,0.297218130437636,-11.1598333452195,6.41116423897374e-29,4.81508963700447e-27
"EML3",683.11287769364,-1.92703135077733,0.173538609209646,-11.104337873593,1.19499730780084e-28,8.9324632884525e-27
"RPL28",4322.19230634986,-3.237982168428,0.291964185754075,-11.0903402760344,1.39755134623942e-28,1.03972546381548e-26
"RGPD1",41.7556726952358,-3.62517108912897,0.32695971826484,-11.087515943455,1.44237520494483e-28,1.06803482311689e-26
"PRKCZ",76.6089078000951,-2.46896531598003,0.222857343852116,-11.0786805285555,1.59201369531404e-28,1.17332897207911e-26
"RHCE",146.656601545325,-4.90320273058572,0.443681886215702,-11.051167250497,2.16382934480911e-28,1.57999613084858e-26
"MAFK",122.780195547202,-3.49777155916646,0.3166974998608,-11.0445190148449,2.33012158780992e-28,1.69357961672526e-26
"CHURC1-FNTB",60.6477195915869,-9.93288508257493,0.899765041685533,-11.0394209848024,2.46617202237384e-28,1.78424152004037e-26
"NCK2",837.557034129742,-2.0954588838267,0.189838536130244,-11.0381112630843,2.50237841898725e-28,1.80216951708981e-26
"ATP1A3",24.550028379633,-4.91292757441,0.447082419911098,-10.9888632511807,4.32336810311575e-28,3.09946189647008e-26
"RENBP",95.6864355780041,-3.25889777695249,0.296704345832762,-10.9836536698029,4.58016580604583e-28,3.26870475533732e-26
"RARA",419.32027891646,-2.49959427216878,0.227746156226348,-10.9753521797511,5.02098169014758e-28,3.56715870346881e-26
"MAPKAP1",491.103396535101,-1.64218710823365,0.149636232159,-10.9745285920371,5.06694535402836e-28,3.58367094725271e-26
"REXO4",206.086204740504,-1.79015618437863,0.163154604753111,-10.9721462479562,5.2022646761787e-28,3.66295171753082e-26
"NDUFS7",583.923103543138,-2.10221773582703,0.192388169030404,-10.9269595236639,8.56709886436601e-28,6.00534592394581e-26
"BSCL2",92.0907686036374,-2.56293989797362,0.234646824687113,-10.9225424268628,8.99422448947144e-28,6.27685436495326e-26
"CA1",552.471145069313,6.61089800600719,0.605617230362113,10.915967503194,9.66942025703532e-28,6.71833023321414e-26
"SARNP",172.170781877801,-2.67913083136679,0.245880781634637,-10.8960562657874,1.20361759334042e-27,8.32607749217769e-26
"PLCXD1",59.4756116619951,-10.0509257540166,0.923262988005071,-10.886308543283,1.3396071856898e-27,9.2263251234496e-26
"GLUD1",988.923089401049,-1.44163664271437,0.132490323817259,-10.8810711694146,1.41885724441169e-27,9.72965932993965e-26
"RRM2",926.564629745368,3.15492752057601,0.290564338617325,10.8579309339508,1.82845055478335e-27,1.24841221428757e-25
"FBXL6",121.589020370888,-3.58006924257774,0.330621731907072,-10.8282937782928,2.52822269675545e-27,1.71875553332875e-25
"PRR5",251.366958998392,-1.60993987250744,0.148753559383436,-10.8228662169862,2.6825456567064e-27,1.81584163508898e-25
"CCNB2",170.030085839955,3.02227532405778,0.279532843305754,10.8118791635228,3.0241083636073e-27,2.03830073123138e-25
"PRR5-ARHGAP8",28.7134764171993,-8.42981593875873,0.783622181565303,-10.7575004090874,5.4631924769456e-27,3.66661581899515e-25
"ZACN",55.5584682524368,-4.13448097495911,0.38572140099982,-10.7188270193,8.30498624527746e-27,5.55026453646254e-25
"GPR137",158.46233823774,-1.80128691844534,0.168564187458828,-10.6860593913835,1.18290715996219e-26,7.87207245861761e-25
"CBR3",24.1937950636966,-3.2402365436953,0.303558082392672,-10.6741896580564,1.34425241732484e-26,8.90821391850733e-25
"RPS2",13024.8046897638,-2.53745183849726,0.237795532915549,-10.6707296280389,1.39526423020332e-26,9.20757633421204e-25
"MME",536.02092669271,5.26496948272819,0.493689250498209,10.6645414649297,1.49132828915934e-26,9.7598463803407e-25
"LDHB",1638.67289963361,-2.752885251301,0.25812910402316,-10.6647611927325,1.48780758311413e-26,9.7598463803407e-25
"MTG1",190.74994678819,-2.72397647275985,0.255433994529475,-10.6641110075328,1.49824948093719e-26,9.76462430303359e-25
"LNX1",34.0832716590464,-2.89615612799334,0.272026779549958,-10.6465846222374,1.80880103467153e-26,1.17400863863537e-24
"PPP2R2D",320.256213557138,-1.93585474991508,0.181853883687874,-10.6451108475511,1.83765424194938e-26,1.18784765180433e-24
"YBX1",2551.09006048342,-2.3579486899559,0.221902866869118,-10.6260397768843,2.25485225125902e-26,1.45157264109622e-24
"ISY1-RAB43",143.446550282521,-11.3565878189354,1.07064282238168,-10.6072609665213,2.75713264825097e-26,1.76316875283047e-24
"POLR2J2",197.810552335832,-2.9086854811109,0.274223627150432,-10.6069834730735,2.76533107742978e-26,1.76316875283047e-24
"FLYWCH1",404.301854793754,-1.85069045167085,0.17448242456756,-10.6067442394707,2.77241853095332e-26,1.76316875283047e-24
"MYL5",94.8261925318517,-2.60030814737689,0.245267069064752,-10.6019456965517,2.91844300014778e-26,1.84858164651931e-24
"NPEPL1",320.956520457315,-1.95748095682866,0.184641174740072,-10.6015408512446,2.93110608885369e-26,1.84917620933602e-24
"REPIN1",531.924912869943,-3.05611130294856,0.28838174185771,-10.5974507375591,3.06213472515602e-26,1.92414298347254e-24
